7914	3	2	1
3038	3	0	0
2116	3	3	1
614	3	5	1
2117	3	2	1
3039	3	5	2
1835	3	2	1
3749	3	14	2
1604	3	4	1
4760	3	10	2
2506	3	6	1
3750	3	3	1
3751	3	3	1
1836	3	0	0
2507	3	2	1
2508	3	8	2
556	3	24	2
2118	3	2	1
3752	3	4	1
3753	3	0	0
2509	3	1	1
4761	3	5	2
7915	3	0	0
892	3	4	1
2510	3	2	1
2511	3	0	0
1837	3	0	0
264	3	5	1
265	3	5	1
266	3	5	1
6148	3	5	2
2119	3	3	1
3754	3	0	0
7916	3	3	1
2512	3	1	1
3040	3	0	0
1383	3	1	1
1384	3	1	1
1220	3	2	1
3755	3	3	1
4762	3	2	1
364	3	0	0
396	3	0	0
397	3	0	0
398	3	0	0
399	3	0	0
2513	3	10	1
3756	3	0	0
2514	3	1	1
1838	3	17	2
1839	3	9	2
1840	3	17	2
1605	3	0	0
2515	3	3	1
7917	3	2	1
985	3	2	1
239	3	0	0
615	3	1	1
2120	3	0	0
2516	3	43	2
4763	3	3	1
1385	3	11	2
3041	3	5	2
2517	3	1	1
2518	3	7	1
3042	3	0	0
3043	3	8	1
1841	3	1	1
1842	3	16	3
1221	3	4	1
2121	3	6	2
3757	3	4	1
3758	3	25	2
3759	3	3	1
2122	3	3	1
986	3	58	3
2123	3	1	1
1606	3	1	1
794	3	9	1
2124	3	1	1
2519	3	3	1
2125	3	0	0
6149	3	1	1
893	3	5	1
3044	3	8	2
2126	3	6	1
2520	3	3	1
6150	3	0	0
1386	3	6	1
7918	3	0	0
2521	3	6	1
3045	3	19	1
7919	3	9	2
1843	3	4	1
3046	3	23	3
4764	3	0	0
2127	3	3	1
1844	3	2	1
1387	3	1	1
9349	3	17	3
1607	3	0	0
2522	3	0	0
3760	3	0	0
2128	3	3	1
1608	3	1	1
9350	3	9	2
6151	3	10	2
6152	3	10	2
1609	3	0	0
6153	3	1	1
6154	3	18	2
3761	3	3	1
7920	3	16	3
4765	3	9	2
1610	3	7	1
4766	3	16	2
2523	3	3	1
2129	3	0	0
518	3	19	3
3047	3	0	0
4767	3	5	1
4768	3	3	1
1611	3	16	2
4769	3	2	1
4770	3	2	1
3762	3	4	1
2130	3	0	0
2131	3	23	1
1612	3	0	0
2524	3	2	1
7921	3	1	1
4771	3	9	2
3763	3	5	1
4772	3	25	1
1845	3	0	0
4773	3	7	2
7922	3	16	2
2525	3	6	1
6155	3	0	0
2526	3	0	0
3048	3	18	1
1388	3	2	1
1846	3	13	2
1389	3	1	1
7923	3	0	0
3049	3	3	1
1847	3	0	0
6156	3	19	2
6157	3	4	1
1613	3	0	0
6158	3	6	1
6159	3	2	1
2527	3	3	1
1848	3	0	0
3050	3	15	2
2528	3	35	2
1849	3	1	1
1222	3	1	1
2529	3	1	1
2132	3	4	1
3051	3	1	1
3764	3	0	0
3765	3	1	1
3766	3	0	0
3052	3	4	1
3053	3	2	1
6160	3	1	1
4774	3	1	1
4775	3	2	1
3054	3	1	1
2133	3	0	0
2134	3	0	0
2530	3	4	1
3767	3	1	1
1614	3	7	1
4776	3	1	1
1390	3	0	0
6161	3	2	1
2135	3	3	1
2136	3	3	1
3768	3	0	0
1223	3	0	0
3055	3	2	1
3769	3	3	1
3056	3	6	1
3057	3	3	1
9351	3	0	0
2531	3	8	2
2532	3	0	0
6162	3	2	1
2533	3	1	1
1224	3	1	1
2137	3	9	2
1391	3	0	0
3770	3	0	0
1085	3	1	1
1086	3	8	1
3771	3	0	0
987	3	17	2
3058	3	1	1
2534	3	0	0
2535	3	2	1
6163	3	8	2
6164	3	1	1
3059	3	1	1
3060	3	1	1
3772	3	1	1
3061	3	1	1
3773	3	6	2
2536	3	7	2
1225	3	1	1
1087	3	1	1
2138	3	0	0
6165	3	2	1
1850	3	1	1
2537	3	6	1
4777	3	2	1
1392	3	0	0
1226	3	0	0
3774	3	8	2
2538	3	0	0
3062	3	9	2
3063	3	2	1
2139	3	2	1
2140	3	2	1
4778	3	10	2
7924	3	1	1
2141	3	4	2
1615	3	0	0
1227	3	2	1
2539	3	5	1
3064	3	2	1
1393	3	2	1
2142	3	5	1
4779	3	0	0
2143	3	0	0
3775	3	2	1
4780	3	17	2
1616	3	0	0
3776	3	2	1
1617	3	0	0
3777	3	2	1
2540	3	2	1
2541	3	0	0
2542	3	3	1
2144	3	3	1
3778	3	3	1
1618	3	0	0
2543	3	0	0
2544	3	4	2
1619	3	2	1
3065	3	3	1
3066	3	2	1
4781	3	3	1
3067	3	0	0
4782	3	1	1
6166	3	8	1
3068	3	6	2
472	3	1	1
519	3	2	1
3779	3	3	1
6167	3	6	1
1851	3	0	0
2145	3	0	0
2545	3	2	1
616	3	12	3
6168	3	0	0
3780	3	6	1
3781	3	0	0
1852	3	0	0
1088	3	0	0
3782	3	0	0
2146	3	8	2
4783	3	3	1
1394	3	1	1
3783	3	1	1
2546	3	0	0
1853	3	1	1
2547	3	0	0
1395	3	2	1
1620	3	1	1
2548	3	6	1
2549	3	6	1
3784	3	14	2
2147	3	1	1
1854	3	2	1
6169	3	4	1
6170	3	4	1
1396	3	1	1
1397	3	1	1
1855	3	2	1
3785	3	8	2
3069	3	5	1
3070	3	5	1
1856	3	0	0
2550	3	4	1
1398	3	4	1
2148	3	4	1
3071	3	0	0
795	3	2	1
6171	3	1	1
2149	3	16	2
3072	3	13	2
2551	3	1	1
2552	3	1	1
1621	3	11	2
3073	3	3	1
1228	3	0	0
1399	3	1	1
1229	3	0	0
3786	3	2	1
3787	3	27	1
3074	3	3	1
988	3	4	1
4784	3	0	0
6172	3	5	1
694	3	2	1
2150	3	0	0
3075	3	0	0
2151	3	0	0
989	3	2	1
1230	3	3	1
2553	3	5	1
796	3	10	1
1400	3	2	1
4785	3	1	1
3076	3	4	1
6173	3	0	0
2554	3	3	1
1401	3	14	2
3788	3	11	1
4786	3	14	1
3077	3	3	1
2152	3	1	1
6174	3	2	1
3078	3	0	0
400	3	0	0
4787	3	5	1
3079	3	2	1
2153	3	1	1
3789	3	1	1
2154	3	3	1
9352	3	168	2
2555	3	3	1
2556	3	1	1
2557	3	1	1
2558	3	0	0
1402	3	1	1
1231	3	4	1
2559	3	1	1
1403	3	0	0
1622	3	0	0
1404	3	1	1
3790	3	5	1
1857	3	17	2
2155	3	2	1
3791	3	18	2
3792	3	0	0
1089	3	9	1
3080	3	17	3
3081	3	4	2
1858	3	0	0
797	3	1	1
3793	3	1	1
3082	3	1	1
1623	3	0	0
3794	3	0	0
2560	3	0	0
2156	3	0	0
6175	3	3	1
4788	3	2	1
4789	3	2	1
3795	3	0	0
1859	3	7	2
1860	3	2	1
1232	3	0	0
4790	3	1	1
2561	3	0	0
2562	3	5	2
2563	3	1	1
7925	3	12	2
3083	3	2	1
3796	3	3	1
4791	3	1	1
4792	3	3	1
7926	3	0	0
1624	3	6	2
1861	3	0	0
7927	3	5	1
1233	3	1	1
6176	3	0	0
1862	3	0	0
2157	3	9	1
3797	3	1	1
3798	3	5	1
1863	3	0	0
3799	3	1	1
6177	3	1	1
2158	3	0	0
4793	3	1	1
3800	3	7	1
6178	3	0	0
1864	3	6	1
3801	3	1	1
3802	3	1	1
6179	3	3	1
2159	3	6	2
7928	3	2	1
1865	3	1	1
432	3	13	1
798	3	11	1
2564	3	0	0
3803	3	9	2
2565	3	0	0
6180	3	8	2
2160	3	1	1
2161	3	0	0
9353	3	3	1
2162	3	8	1
3804	3	2	1
2566	3	38	3
3084	3	8	1
3805	3	0	0
3806	3	12	2
3807	3	12	2
2163	3	11	2
1866	3	2	1
1867	3	4	1
4794	3	6	1
1405	3	0	0
3085	3	0	0
2567	3	1	1
4795	3	0	0
3086	3	2	1
1406	3	20	2
150	3	9	2
1407	3	20	2
3808	3	1	1
4796	3	0	0
1868	3	0	0
894	3	36	2
2568	3	11	2
1408	3	2	1
2164	3	1	1
1090	3	24	2
401	3	26	3
3809	3	1	1
4797	3	11	2
2569	3	7	1
1409	3	0	0
2570	3	2	1
2165	3	1	1
9354	3	0	0
1869	3	1	1
2571	3	1	1
2166	3	1	1
3810	3	0	0
3087	3	15	1
1870	3	8	1
3811	3	0	0
1625	3	0	0
4798	3	0	0
3812	3	0	0
3813	3	0	0
3814	3	9	2
1871	3	0	0
1626	3	0	0
1091	3	0	0
6181	3	2	1
3088	3	4	1
2572	3	6	1
2573	3	4	1
1627	3	0	0
3815	3	3	1
1234	3	22	3
7929	3	9	1
3816	3	0	0
799	3	6	1
2167	3	35	2
6182	3	1	1
1872	3	5	1
2574	3	1	1
3089	3	11	2
3090	3	0	0
3091	3	0	0
2168	3	2	1
1235	3	0	0
3092	3	1	1
3093	3	1	1
2575	3	2	1
9355	3	10	2
3817	3	3	1
2576	3	0	0
3818	3	0	0
3094	3	2	1
2577	3	0	0
3819	3	0	0
3095	3	1	1
695	3	8	2
1236	3	33	3
473	3	1	1
1873	3	1	1
1410	3	5	2
3096	3	0	0
7930	3	0	0
474	3	4	1
6183	3	1	1
1874	3	0	0
2578	3	0	0
1875	3	0	0
2579	3	0	0
6184	3	0	0
3097	3	5	2
3098	3	0	0
2580	3	1	1
1237	3	1	1
6185	3	13	2
3099	3	0	0
3820	3	0	0
3100	3	1	1
2169	3	4	1
2581	3	0	0
6186	3	0	0
3101	3	16	1
3821	3	0	0
3822	3	1	1
2582	3	0	0
3102	3	18	2
3103	3	2	1
990	3	0	0
3823	3	12	2
2170	3	3	1
3824	3	2	1
1876	3	3	1
3825	3	1	1
895	3	24	1
2171	3	0	0
4799	3	1	1
520	3	0	0
6187	3	8	1
3826	3	11	2
896	3	2	1
2583	3	0	0
1411	3	8	2
2584	3	2	1
1092	3	13	1
3827	3	8	2
3828	3	20	2
1628	3	1	1
9356	3	1	1
6188	3	0	0
2585	3	1	1
3829	3	0	0
3104	3	0	0
3830	3	2	1
1629	3	0	0
3831	3	0	0
3105	3	3	1
2586	3	0	0
1630	3	7	2
617	3	9	3
4800	3	1	1
3832	3	0	0
3833	3	1	1
3834	3	1	1
1877	3	1	1
2172	3	3	1
3106	3	1	1
3835	3	0	0
3107	3	0	0
2587	3	0	0
3836	3	3	1
1878	3	0	0
4801	3	13	1
6189	3	8	2
557	3	0	0
4802	3	2	1
3108	3	0	0
3109	3	3	1
1631	3	7	1
4803	3	8	2
2588	3	36	2
1879	3	0	0
365	3	12	2
1412	3	12	2
2589	3	7	1
2173	3	3	1
3837	3	4	2
6190	3	0	0
2174	3	0	0
4804	3	11	2
2175	3	0	0
2176	3	0	0
3110	3	3	1
1413	3	1	1
1880	3	1	1
2590	3	0	0
1093	3	0	0
2591	3	3	1
3838	3	0	0
4805	3	1	1
3111	3	0	0
4806	3	3	1
4807	3	10	2
1881	3	2	1
1414	3	0	0
1238	3	2	1
7931	3	14	2
1632	3	1	1
3839	3	2	1
2592	3	1	1
1415	3	0	0
6191	3	2	1
6192	3	2	1
1239	3	5	1
1882	3	1	1
4808	3	1	1
4809	3	1	1
2177	3	4	1
696	3	2	1
3840	3	1	1
1883	3	21	2
2593	3	5	2
2594	3	0	0
1094	3	6	2
1884	3	0	0
6193	3	3	1
4810	3	2	1
3112	3	6	2
2178	3	2	1
6194	3	1	1
4811	3	3	1
1095	3	0	0
1240	3	3	1
1241	3	3	1
3113	3	0	0
3841	3	1	1
3114	3	0	0
3842	3	1	1
6195	3	11	2
1242	3	3	1
4812	3	0	0
1243	3	4	2
6196	3	10	1
991	3	7	2
3115	3	3	1
2595	3	1	1
1096	3	3	1
2179	3	4	1
4813	3	1	1
3116	3	4	1
1633	3	1	1
1416	3	1	1
2180	3	3	1
1885	3	2	1
3117	3	0	0
2596	3	1	1
4814	3	11	2
992	3	4	1
4815	3	16	2
2181	3	0	0
6197	3	9	2
1886	3	0	0
2597	3	7	2
2598	3	4	1
4816	3	9	2
3843	3	0	0
2599	3	0	0
3844	3	26	2
3118	3	0	0
3119	3	0	0
2600	3	0	0
1417	3	0	0
4817	3	8	2
3845	3	1	1
3120	3	2	1
3121	3	0	0
1097	3	1	1
6198	3	5	2
4818	3	3	1
3122	3	4	1
7932	3	11	1
2182	3	2	1
6199	3	0	0
2183	3	5	1
3846	3	10	1
6200	3	5	1
3123	3	0	0
2184	3	3	1
7933	3	2	1
3847	3	0	0
1887	3	0	0
7934	3	0	0
1888	3	1	1
2601	3	13	2
1634	3	0	0
1889	3	13	2
2602	3	1	1
3124	3	3	1
3125	3	5	1
993	3	3	1
2603	3	0	0
2604	3	0	0
4819	3	1	1
3126	3	12	1
4820	3	9	1
3848	3	13	2
2185	3	4	1
6201	3	9	2
2186	3	5	1
6202	3	7	2
3849	2	2	1
7935	2	7	1
6203	2	0	0
6204	2	1	1
9357	2	4	1
1890	2	0	0
3127	2	3	1
6205	2	0	0
309	2	6	1
9358	2	9	2
6206	2	3	1
6207	2	3	1
2605	2	0	0
3128	2	2	1
2606	2	2	1
2607	2	0	0
3129	2	7	2
3130	2	7	2
3131	2	7	2
7936	2	2	1
366	2	16	1
475	2	5	1
209	2	0	0
2187	2	1	1
1418	2	0	0
697	2	2	1
4821	2	0	0
3132	2	0	0
3850	2	0	0
3133	2	0	0
6208	2	7	2
2188	2	0	0
1419	2	0	0
4822	2	4	1
3851	2	4	1
3852	2	4	1
2608	2	0	0
3134	2	0	0
3135	2	0	0
3136	2	2	1
6209	2	0	0
6210	2	0	0
6211	2	0	0
7937	2	60	2
6212	2	0	0
6213	2	6	1
6214	2	3	1
7938	2	1	1
3853	2	9	1
7939	2	8	2
3137	2	1	1
7940	2	1	1
3854	2	1	1
9359	2	0	0
2609	2	0	0
3855	2	1	1
2189	2	4	1
6215	2	1	1
6216	2	1	1
1891	2	0	0
2190	2	0	0
1892	2	2	1
2191	2	1	1
3138	2	0	0
7941	2	2	1
3856	2	0	0
3139	2	0	0
2610	2	1	1
994	2	1	1
3140	2	0	0
2611	2	0	0
6217	2	1	1
2612	2	0	0
9360	2	1	1
4823	2	2	1
3141	2	0	0
4824	2	0	0
1635	2	0	0
3142	2	1	1
6218	2	0	0
6219	2	0	0
3143	2	0	0
1893	2	7	1
7942	2	0	0
9361	2	1	1
1244	2	0	0
3144	2	2	1
3857	2	0	0
2613	2	0	0
6220	2	9	2
995	2	0	0
1420	2	0	0
2192	2	0	0
6221	2	5	1
1421	2	0	0
1245	2	0	0
9362	2	0	0
1894	2	18	1
9363	2	1	1
7943	2	1	1
6222	2	0	0
4825	2	0	0
9364	2	2	1
1422	2	5	1
3145	2	5	1
1423	2	3	1
1895	2	4	2
1246	2	4	2
1424	2	2	1
7944	2	2	1
3858	2	0	0
3859	2	0	0
3146	2	6	2
6223	2	1	1
3147	2	0	0
1636	2	6	1
3148	2	0	0
6224	2	0	0
1247	2	1	1
1248	2	1	1
996	2	1	1
1249	2	1	1
1896	2	1	1
1897	2	1	1
1637	2	1	1
3860	2	2	1
2614	2	1	1
6225	2	0	0
6226	2	0	0
6227	2	0	0
7945	2	0	0
4826	2	0	0
4827	2	4	2
6228	2	0	0
3149	2	0	0
3150	2	0	0
7946	2	2	1
7947	2	47	1
7948	2	1	1
4828	2	0	0
3861	2	0	0
6229	2	1	1
3151	2	0	0
6230	2	14	2
6231	2	14	2
6232	2	14	2
4829	2	0	0
698	2	35	2
4830	2	1	1
3862	2	0	0
3152	2	0	0
7949	2	0	0
6233	2	0	0
4831	2	1	1
3153	2	2	1
4832	2	0	0
1898	2	19	1
558	2	0	0
6234	2	0	0
9365	2	0	0
6235	2	2	1
3154	2	6	1
699	2	5	1
3155	2	0	0
6236	2	1	1
6237	2	3	1
2615	2	24	2
2616	2	6	1
3863	2	8	1
6238	2	0	0
3864	2	2	1
2617	2	0	0
2618	2	0	0
1638	2	7	1
7950	2	2	1
433	2	0	0
434	2	0	0
6239	2	1	1
4833	2	0	0
4834	2	3	1
2193	2	3	1
3865	2	0	0
3866	2	1	1
4835	2	3	1
3867	2	2	1
3868	2	2	1
9366	2	4	1
6240	2	1	1
6241	2	11	1
4836	2	12	1
4837	2	1	1
4838	2	3	1
7951	2	3	1
2619	2	0	0
3156	2	9	2
3157	2	9	2
7952	2	4	1
4839	2	2	1
6242	2	0	0
3869	2	1	1
6243	2	1	1
1425	2	0	0
1250	2	0	0
997	2	1	1
139	2	6	1
3870	2	4	1
4840	2	1	1
3871	2	0	0
3872	2	2	1
7953	2	11	2
6244	2	5	1
9367	2	15	2
3158	2	1	1
2620	2	1	1
3873	2	2	1
7954	2	1	1
3874	2	1	1
6245	2	7	1
7955	2	0	0
7956	2	0	0
2194	2	1	1
3875	2	11	2
3876	2	11	2
2621	2	9	2
1098	2	8	2
7957	2	2	1
3877	2	0	0
6246	2	0	0
6247	2	0	0
1899	2	2	1
7958	2	4	1
4841	2	3	1
3159	2	6	2
1099	2	7	2
1100	2	43	2
3160	2	1	1
3161	2	5	1
3162	2	1	1
3163	2	5	1
6248	2	0	0
1251	2	0	0
2622	2	0	0
2623	2	0	0
7959	2	5	1
7960	2	2	1
4842	2	0	0
1900	2	10	2
4843	2	0	0
4844	2	1	1
6249	2	3	1
3878	2	0	0
4845	2	0	0
3164	2	2	1
6250	2	2	1
3165	2	2	1
3166	2	2	1
3167	2	1	1
2195	2	6	1
2624	2	8	2
2625	2	0	0
6251	2	7	2
7961	2	0	0
7962	2	5	1
3879	2	19	1
4846	2	2	1
4847	2	2	1
4848	2	1	1
1426	2	0	0
2626	2	0	0
3880	2	0	0
4849	2	6	2
2627	2	7	2
6252	2	4	1
9368	2	1	1
3168	2	0	0
6253	2	4	1
1901	2	4	1
1639	2	1	1
2628	2	1	1
2196	2	1	1
1640	2	1	1
3169	2	1	1
6254	2	0	0
6255	2	1	1
6256	2	1	1
4850	2	2	1
4851	2	2	1
6257	2	3	1
6258	2	3	1
1641	2	0	0
3170	2	1	1
6259	2	0	0
240	2	6	1
2629	2	0	0
4852	2	8	2
4853	2	6	1
7963	2	0	0
7964	2	14	2
7965	2	14	2
2630	2	0	0
4854	2	5	1
9369	2	7	1
4855	2	0	0
3171	2	0	0
3881	2	1	1
3882	2	6	2
897	2	16	2
4856	2	0	0
6260	2	4	2
4857	2	0	0
4858	2	3	1
2631	2	1	1
3883	2	0	0
3172	2	0	0
4859	2	0	0
4860	2	0	0
7966	2	1	1
9370	2	2	1
3173	2	1	1
6261	2	25	2
6262	2	7	1
7967	2	5	1
2197	2	0	0
3174	2	0	0
3175	2	0	0
7968	2	1	1
3884	2	18	1
3885	2	3	1
3886	2	11	2
2632	2	2	1
2633	2	13	2
2634	2	2	1
4861	2	1	1
3176	2	1	1
2198	2	0	0
1427	2	24	1
1642	2	30	2
998	2	20	1
1643	2	24	2
6263	2	2	1
800	2	2	1
1644	2	1	1
9371	2	2	1
9372	2	1	1
2635	2	36	2
4862	2	0	0
4863	2	2	1
7969	2	1	1
3177	2	1	1
1902	2	2	1
3178	2	0	0
3179	2	0	0
3180	2	0	0
6264	2	1	1
6265	2	1	1
3887	2	3	1
3181	2	1	1
3182	2	1	1
3183	2	1	1
6266	2	0	0
7970	2	2	1
9373	2	17	2
7971	2	0	0
4864	2	2	1
3184	2	0	0
7972	2	0	0
1252	2	4	1
3185	2	8	2
3186	2	2	1
4865	2	0	0
3187	2	10	2
6267	2	1	1
2199	2	7	1
6268	2	0	0
6269	2	2	1
3888	2	0	0
3889	2	0	0
1645	2	0	0
7973	2	3	1
3188	2	0	0
999	2	5	1
4866	2	0	0
6270	2	10	2
9374	2	5	1
3890	2	1	1
3891	2	2	1
6271	2	1	1
9375	2	3	1
7974	2	0	0
7975	2	2	1
2636	2	0	0
6272	2	1	1
4867	2	3	1
3892	2	0	0
7976	2	0	0
6273	2	0	0
4868	2	8	1
3893	2	0	0
6274	2	0	0
2637	2	0	0
1903	2	2	1
4869	2	8	1
1253	2	1	1
1646	2	8	1
1101	2	8	1
1254	2	7	1
1428	2	7	1
6275	2	1	1
1102	2	21	2
3189	2	0	0
2638	2	0	0
2200	2	2	1
3190	2	1	1
2201	2	0	0
6276	2	0	0
7977	2	0	0
6277	2	2	1
3894	2	2	1
1904	2	1	1
2202	2	1	1
7978	2	0	0
2639	2	1	1
2640	2	0	0
1429	2	2	1
1255	2	2	1
3191	2	2	1
2641	2	2	1
3192	2	0	0
3895	2	0	0
898	2	0	0
6278	2	1	1
3896	2	10	1
6279	2	1	1
2203	2	0	0
3897	2	4	1
1905	2	2	1
1647	2	0	0
1906	2	1	1
6280	2	7	1
6281	2	1	1
7979	2	2	1
6282	2	0	0
6283	2	4	1
7980	2	7	2
4870	2	2	1
2204	2	50	1
3193	2	1	1
4871	2	0	0
4872	2	7	1
4873	2	7	1
1907	2	0	0
4874	2	1	1
3898	2	1	1
7981	2	0	0
7982	2	0	0
6284	2	9	1
6285	2	9	1
3899	2	0	0
3900	2	0	0
2205	2	2	1
4875	2	6	1
1648	2	0	0
3194	2	0	0
6286	2	0	0
2642	2	5	1
7983	2	10	2
7984	2	1	1
2643	2	0	0
3195	2	1	1
3196	2	4	1
4876	2	0	0
1908	2	0	0
9376	2	0	0
3197	2	0	0
3901	2	1	1
2644	2	2	1
6287	2	3	1
3902	2	3	1
2206	2	7	1
3198	2	6	1
2645	2	2	1
6288	2	1	1
9377	2	18	2
6289	2	1	1
3199	2	7	1
4877	2	2	1
4878	2	2	1
7985	2	0	0
6290	2	0	0
7986	2	2	1
899	2	5	1
7987	2	17	2
1909	2	0	0
3903	2	3	1
4879	2	0	0
4880	2	0	0
2646	2	0	0
4881	2	1	1
6291	2	0	0
3904	2	0	0
3905	2	1	1
3906	2	0	0
3200	2	1	1
4882	2	7	1
3907	2	0	0
2647	2	1	1
4883	2	0	0
6292	2	1	1
7988	2	9	1
3908	2	1	1
3909	2	0	0
3910	2	0	0
4884	2	6	1
3201	2	2	1
3911	2	2	1
4885	2	2	1
3912	2	13	1
3913	2	0	0
2648	2	3	1
2649	2	0	0
9378	2	0	0
3914	2	0	0
1000	2	0	0
9379	2	0	0
3915	2	1	1
2650	2	7	1
9380	2	3	1
6293	2	3	1
3916	2	0	0
3202	2	1	1
3203	2	4	1
700	2	2	1
559	2	5	1
560	2	5	1
521	2	2	1
522	2	2	1
561	2	5	1
3204	2	1	1
4886	2	2	1
2207	2	0	0
6294	2	1	1
6295	2	1	1
6296	2	1	1
4887	2	0	0
3205	2	0	0
3917	2	0	0
7989	2	1	1
3206	2	0	0
2651	2	0	0
6297	2	2	1
3918	2	0	0
6298	2	51	2
6299	2	1	1
4888	2	2	1
3207	2	0	0
1649	2	0	0
1910	2	0	0
3208	2	0	0
6300	2	0	0
6301	2	0	0
3209	2	5	1
6302	2	0	0
2652	2	0	0
2208	2	0	0
7990	2	2	1
9381	2	0	0
6303	2	1	1
6304	2	0	0
2209	2	0	0
1256	2	4	1
2210	2	0	0
2653	2	2	1
3210	2	8	2
3919	2	0	0
7991	2	6	1
3920	2	0	0
1911	2	0	0
1912	2	0	0
6305	2	0	0
4889	2	3	1
3211	2	0	0
4890	2	16	2
4891	2	1	1
4892	2	1	1
3212	2	0	0
801	2	10	1
4893	2	0	0
3921	2	3	1
9382	2	1	1
4894	2	5	1
2654	2	0	0
4895	2	5	2
3922	2	5	2
4896	2	5	2
3923	2	0	0
2655	2	2	1
2656	2	2	1
2657	2	2	1
2658	2	2	1
4897	2	4	1
3924	2	0	0
3213	2	0	0
2659	2	1	1
2660	2	3	1
6306	2	1	1
7992	2	1	1
7993	2	1	1
4898	2	1	1
2211	2	3	1
2212	2	0	0
3925	2	0	0
7994	2	4	1
3214	2	0	0
3215	2	0	0
3216	2	0	0
3926	2	0	0
3927	2	3	1
3928	2	3	1
6307	2	2	1
6308	2	2	1
2661	2	0	0
3929	2	0	0
1257	2	0	0
1258	2	0	0
1259	2	0	0
2662	2	2	1
2663	2	9	2
3930	2	0	0
1430	2	2	1
3931	2	1	1
3932	2	0	0
1001	2	5	1
2664	2	0	0
6309	2	16	1
4899	2	0	0
3217	2	19	2
4900	2	1	1
4901	2	1	1
2665	2	1	1
2666	2	1	1
3933	2	1	1
7995	2	3	1
7996	2	3	1
3934	2	0	0
4902	2	2	1
6310	2	0	0
4903	2	1	1
4904	2	1	1
3935	2	1	1
2213	2	0	0
7997	2	1	1
6311	2	13	2
3936	2	1	1
2667	2	0	0
1431	2	1	1
4905	2	3	1
6312	2	1	1
1432	2	1	1
3937	2	1	1
3938	2	0	0
4906	2	1	1
3218	2	1	1
3219	2	1	1
6313	2	0	0
2214	2	0	0
4907	2	3	1
6314	2	1	1
7998	2	2	1
3220	2	0	0
6315	2	1	1
4908	2	1	1
2668	2	1	1
7999	2	1	1
8000	2	3	1
4909	2	0	0
6316	2	1	1
6317	2	1	1
8001	2	1	1
4910	2	0	0
4911	2	0	0
1913	2	41	2
8002	2	0	0
6318	2	3	1
4912	2	4	1
8003	2	18	2
1914	2	1	1
3939	2	1	1
4913	2	1	1
4914	2	1	1
8004	2	0	0
1260	2	1	1
2669	2	1	1
2670	2	2	1
4915	2	6	2
4916	2	6	2
4917	2	1	1
8005	2	0	0
1915	2	0	0
1103	2	0	0
6319	2	9	2
8006	2	1	1
4918	2	1	1
9383	2	0	0
8007	2	2	1
8008	2	2	1
3940	2	3	1
3221	2	14	2
8009	2	2	1
4919	2	1	1
6320	2	3	1
3941	2	0	0
8010	2	1	1
9384	2	3	1
2215	2	4	1
8011	2	18	2
8012	2	0	0
9385	2	8	1
3942	2	4	2
6321	2	2	1
3222	2	0	0
3943	2	1	1
8013	2	0	0
476	2	0	0
477	2	0	0
6322	2	4	1
1916	2	5	1
1917	2	5	1
2216	2	14	1
4920	2	13	1
6323	2	1	1
6324	2	0	0
6325	2	0	0
1433	2	0	0
9386	2	3	1
4921	2	0	0
8014	2	0	0
2671	2	5	1
2672	2	0	0
2673	2	0	0
8015	2	0	0
4922	2	0	0
3944	2	0	0
4923	2	0	0
3945	2	5	2
3946	2	5	2
6326	2	2	1
6327	2	2	1
1434	2	1	1
3947	2	9	1
6328	2	1	1
3948	2	1	1
3949	2	0	0
3950	2	0	0
4924	2	2	1
2217	2	0	0
3951	2	0	0
1650	2	3	1
3223	2	1	1
8016	2	0	0
3952	2	14	2
8017	2	3	1
3953	2	0	0
3954	2	0	0
3955	2	1	1
3956	2	1	1
2674	2	0	0
4925	2	0	0
3957	2	2	1
2675	2	2	1
6329	2	0	0
6330	2	0	0
9387	2	1	1
224	2	0	0
225	2	0	0
3224	2	1	1
3225	2	1	1
3958	2	1	1
1918	2	1	1
4926	2	0	0
4927	2	0	0
3959	2	1	1
6331	2	2	1
3226	2	19	1
3227	2	2	1
2676	2	1	1
3960	2	0	0
4928	2	2	1
3961	2	0	0
3962	2	0	0
3228	2	0	0
8018	2	1	1
3963	2	26	2
8019	2	0	0
6332	2	4	1
2218	2	5	1
1919	2	9	2
2219	2	5	1
2220	2	5	1
8020	2	2	1
435	2	5	1
8021	2	0	0
1261	2	1	1
6333	2	1	1
3229	2	1	1
2677	2	2	1
1002	2	2	1
6334	2	2	1
4929	2	0	0
3230	2	0	0
6335	2	0	0
3964	2	2	1
2221	2	3	1
2678	2	8	1
2679	2	2	1
4930	2	1	1
2222	2	3	1
4931	2	2	1
3965	2	2	1
6336	2	1	1
6337	2	1	1
1651	2	1	1
8022	2	5	1
6338	2	1	1
3966	2	0	0
3967	2	0	0
3968	2	0	0
3969	2	0	0
3970	2	9	1
2223	2	1	1
6339	2	2	1
4932	2	2	1
3971	2	3	1
8023	2	3	1
4933	2	8	2
4934	2	5	2
3972	2	0	0
6340	2	1	1
6341	2	0	0
3973	2	0	0
2224	2	0	0
6342	2	0	0
8024	2	2	1
4935	2	4	1
4936	2	4	1
3231	2	0	0
3232	2	2	1
2225	2	0	0
6343	2	0	0
8025	2	1	1
2680	2	0	0
3974	2	0	0
3233	2	0	0
2226	2	4	1
